PLANT_CODE,UTILITY_NAME,PLANT_NAME,STATE,COUNTY,STATE_COUNTY,LAT,LONG,STATUS,TECHNOLOGY,TOTAL_MW,OP2010,OP2011,OP2012,OP2013,OP2014,OP2015,OP2016,OP2017
58592,Southern Power Co,Solar Gen 2,CA,Imperial,CA_Imperial,33.08000000000,-115.47000000000,OP,Solar Photovoltaic,155.10000000000,N,N,N,N,Y,Y,Y,Y
59840,"63SU 8me, LLC",Springbok Solar Farm 2,CA,Kern,CA_Kern,35.25000000000,-117.97680000000,OP,Solar Photovoltaic,155.00000000000,N,N,N,N,N,N,Y,Y
58017,"Copper Mountain Solar 2, LLC",Copper Mountain Solar 2,NV,Clark,NV_Clark,35.78640000000,-114.96280000000,OP,Solar Photovoltaic,154.00000000000,N,Y,Y,Y,Y,Y,Y,Y
57491,CSOLAR IV West LLC,Imperial Solar Energy Center West,CA,Imperial,CA_Imperial,32.77220000000,-115.77930000000,OP,Solar Photovoltaic,150.00000000000,N,N,N,N,N,N,Y,Y
60308,"Mesquite Solar 3, LLC","Mesquite Solar 3, LLC",AZ,Maricopa,AZ_Maricopa,33.34760000000,-112.93680000000,OP,Solar Photovoltaic,150.00000000000,N,N,N,N,N,N,Y,Y
60581,Consolidated Edison Development Inc.,Upton County Solar,TX,Upton,TX_Upton,31.24180000000,-102.29030000000,OP,Solar Photovoltaic,150.00000000000,N,N,N,N,N,N,N,Y
59897,Southern Power Co,Taylor County Solar,GA,Taylor,GA_Taylor,32.58310000000,-84.29720000000,OP,Solar Photovoltaic,148.00000000000,N,N,N,N,N,N,Y,Y
58467,Southern Power Co,Campo Verde Solar,CA,Imperial,CA_Imperial,32.75330000000,-115.72640000000,OP,Solar Photovoltaic,147.40000000000,N,N,N,Y,Y,Y,Y,Y
60092,"Blythe Solar II, LLC","Blythe Solar II, LLC",CA,Riverside,CA_Riverside,33.68000000000,-114.73000000000,OP,Solar Photovoltaic,131.20000000000,N,N,N,N,N,N,Y,Y
57490,CSOLAR IV South LLC,Imperial Solar Energy Center South,CA,Imperial,CA_Imperial,32.66330000000,-115.65830000000,OP,Solar Photovoltaic,130.00000000000,N,N,N,Y,Y,Y,Y,Y
60033,First Solar Asset Management,"CA Flats Solar 130, LLC",CA,San Luis Obispo,CA_San Luis Obispo,35.61560000000,-120.40440000000,OP,Solar Photovoltaic,130.00000000000,N,N,N,N,N,N,N,Y
57275,Tonopah Solar Energy LLC,Crescent Dunes Solar Energy,NV,Nye,NV_Nye,38.23890000000,-117.36360000000,OP,Solar Thermal with Energy Storage,125.00000000000,N,N,N,N,N,Y,Y,Y
57680,Arlington Valley Solar Energy II LLC,Arlington Valley Solar Energy II,AZ,Maricopa,AZ_Maricopa,33.30500000000,-112.83390000000,OP,Solar Photovoltaic,125.00000000000,N,N,N,Y,Y,Y,Y,Y
59656,"Comanche Solar PV, LLC",Comanche Solar,CO,Pueblo,CO_Pueblo,38.20530000000,-104.56670000000,OP,Solar Photovoltaic,120.00000000000,N,N,N,N,N,N,Y,Y
60436,Southern Power Co,East Pecos Solar,TX,Pecos,TX_Pecos,31.00090000000,-102.28170000000,OP,Solar Photovoltaic,118.50000000000,N,N,N,N,N,N,N,Y
57708,"EDF Renewable Asset Holdings, Inc.",Catalina Solar LLC,CA,Kern,CA_Kern,34.93830000000,-118.33450000000,OP,Solar Photovoltaic,110.00000000000,N,Y,Y,Y,Y,Y,Y,Y
60093,"Blythe Solar 110, LLC","Blythe Solar 110, LLC",CA,Riverside,CA_Riverside,33.68000000000,-114.74200000000,OP,Solar Photovoltaic,109.80000000000,N,N,N,N,N,N,Y,Y
59339,"SunPower Corporation, Systems",Quinto Solar PV Project,CA,Merced,CA_Merced,37.13030000000,-121.05220000000,OP,Solar Photovoltaic,108.00000000000,N,N,N,N,N,Y,Y,Y
59206,"BHE Renewables, LLC",Alamo 6,TX,Pecos,TX_Pecos,30.99310000000,-102.27080000000,OP,Solar Photovoltaic,105.00000000000,N,N,N,N,N,N,N,Y
59532,"62SK 8me, LLC",Springbok Solar Farm 1,CA,Kern,CA_Kern,35.24920000000,-117.95530000000,OP,Solar Photovoltaic,105.00000000000,N,N,N,N,N,N,Y,Y
59896,Southern Power Co,Butler Solar Project 103,GA,Taylor,GA_Taylor,32.56190000000,-84.27580000000,OP,Solar Photovoltaic,103.00000000000,N,N,N,N,N,N,Y,Y
58975,Southern Power Co,Henrietta Solar Project,CA,Kings,CA_Kings,36.21880000000,-119.80580000000,OP,Solar Photovoltaic,102.00000000000,N,N,N,N,N,N,Y,Y
60064,"White Pine Solar, LLC","White Pine Solar, LLC",GA,Taylor,GA_Taylor,32.50600000000,-84.25700000000,OP,Solar Photovoltaic,101.20000000000,N,N,N,N,N,N,Y,Y
59150,RE Mustang LLC,RE Mustang LLC,CA,Kings,CA_Kings,36.22170000000,-119.90310000000,OP,Solar Photovoltaic,100.00000000000,N,N,N,N,N,N,Y,Y
59205,Consolidated Edison Development Inc.,OCI Alamo 5 LLC,TX,Uvalde,TX_Uvalde,29.21670000000,-99.71610000000,OP,Solar Photovoltaic,100.00000000000,N,N,N,N,N,Y,Y,Y
59207,Consolidated Edison Development Inc.,OCI Alamo 7 LLC,TX,Haskell,TX_Haskell,33.04000000000,-99.55250000000,OP,Solar Photovoltaic,100.00000000000,N,N,N,N,N,N,Y,Y
59665,Dominion Renewable Energy,Innovative Solar 37,NC,Anson,NC_Anson,34.83830000000,-79.94390000000,OP,Solar Photovoltaic,100.00000000000,N,N,N,N,N,N,N,Y
59852,North Star Solar PV LLC,North Star Solar Project,MN,Chisago,MN_Chisago,45.47000000000,-92.91000000000,OP,Solar Photovoltaic,100.00000000000,N,N,N,N,N,N,Y,Y
59940,"Great Valley Solar Portfolio Holdings, LLC","Great Valley Solar Portfolio Holdings, LLC",CA,Fresno,CA_Fresno,36.58120000000,-120.37960000000,OP,Solar Photovoltaic,100.00000000000,N,N,N,N,N,N,N,Y
59976,RE Astoria LLC,RE Astoria,CA,Kern,CA_Kern,34.84420000000,-118.45850000000,OP,Solar Photovoltaic,100.00000000000,N,N,N,N,N,N,Y,Y
60261,"EDF Renewable Asset Holdings, Inc.",Playa Solar 2,NV,Clark,NV_Clark,36.40800000000,-114.90800000000,OP,Solar Photovoltaic,100.00000000000,N,N,N,N,N,N,N,Y
60307,"Mesquite Solar 2, LLC","Mesquite Solar 2, LLC",AZ,Maricopa,AZ_Maricopa,33.33280000000,-112.91140000000,OP,Solar Photovoltaic,100.00000000000,N,N,N,N,N,N,Y,Y
60352,Southern Power Co,"Boulder Solar Power, LLC",NV,Clark,NV_Clark,35.34800000000,-114.97000000000,OP,Solar Photovoltaic,100.00000000000,N,N,N,N,N,N,Y,Y
60372,Southern Power Co,Lamesa Solar,TX,Dawson,TX_Dawson,32.71560000000,-101.92650000000,OP,Solar Photovoltaic,100.00000000000,N,N,N,N,N,N,N,Y
61422,Dominion Renewable Energy,"Southampton Solar, LLC",VA,Southampton,VA_Southampton,36.61400000000,-77.16600000000,OP,Solar Photovoltaic,100.00000000000,N,N,N,N,N,N,N,Y
59814,"Copper Mountain Solar 4, LLC","Copper Mountain Solar 4, LLC",NV,Clark,NV_Clark,35.78220000000,-114.97540000000,OP,Solar Photovoltaic,93.60000000000,N,N,N,N,N,N,Y,Y
60964,Arizona Electric Pwr Coop Inc,Apache Solar 1,AZ,Cochise,AZ_Cochise,32.06810000000,-109.89040000000,OP,Solar Photovoltaic,90.00000000000,N,N,N,N,N,N,N,Y
60185,"Sustainable Power Group, LLC",Solverde 1,CA,Los Angeles,CA_Los Angeles,34.65570000000,-118.29820000000,OP,Solar Photovoltaic,85.00000000000,N,N,N,N,N,N,Y,Y
58660,Utah Red Hills Renewable Energy Park LLC,Utah Red Hills Renewable Energy Park,UT,Iron,UT_Iron,37.88280000000,-112.90420000000,OP,Solar Photovoltaic,80.00000000000,N,N,N,N,N,Y,Y,Y
59386,Dominion Renewable Energy,"Enterprise Solar, LLC",UT,Iron,UT_Iron,37.64110000000,-113.61250000000,OP,Solar Photovoltaic,80.00000000000,N,N,N,N,N,N,Y,Y
59387,Dominion Renewable Energy,"Escalante Solar I, LLC",UT,Beaver,UT_Beaver,38.52420000000,-113.03390000000,OP,Solar Photovoltaic,80.00000000000,N,N,N,N,N,N,Y,Y
59388,Dominion Renewable Energy,"Escalante Solar II, LLC",UT,Beaver,UT_Beaver,38.50080000000,-113.03000000000,OP,Solar Photovoltaic,80.00000000000,N,N,N,N,N,N,Y,Y
59389,Dominion Renewable Energy,"Escalante Solar III, LLC",UT,Beaver,UT_Beaver,38.49780000000,-112.98690000000,OP,Solar Photovoltaic,80.00000000000,N,N,N,N,N,N,Y,Y
59450,Southern Power Co,"Decatur Parkway Solar Project, LLC",GA,Decatur,GA_Decatur,30.99190000000,-84.63390000000,OP,Solar Photovoltaic,80.00000000000,N,N,N,N,N,Y,Y,Y
59941,Dominion Renewable Energy,"Iron Springs Solar, LLC",UT,Iron,UT_Iron,37.72120000000,-113.15160000000,OP,Solar Photovoltaic,80.00000000000,N,N,N,N,N,N,Y,Y
59944,"Conetoe II Solar, LLC","Conetoe II Solar, LLC",NC,Edgecombe,NC_Edgecombe,35.82200000000,-77.48100000000,OP,Solar Photovoltaic,80.00000000000,N,N,N,N,N,Y,Y,Y
59946,Dominion Renewable Energy,"Granite Mountain Solar East, LLC",UT,Iron,UT_Iron,37.77510000000,-113.22640000000,OP,Solar Photovoltaic,80.00000000000,N,N,N,N,N,N,Y,Y
60068,"Grand View PV Solar Two, LLC",Grand View Solar Two,ID,Elmore,ID_Elmore,42.98960000000,-116.09340000000,OP,Solar Photovoltaic,80.00000000000,N,N,N,N,N,N,Y,Y
60127,Dominion Renewable Energy,"Eastern Shore Solar, LLC",VA,Accomack,VA_Accomack,37.94390000000,-75.56960000000,OP,Solar Photovoltaic,80.00000000000,N,N,N,N,N,N,Y,Y
60432,Three Peaks Power LLC,Three Peaks Power,UT,Iron,UT_Iron,37.82710000000,-113.13710000000,OP,Solar Photovoltaic,80.00000000000,N,N,N,N,N,N,Y,Y
60583,"AL Solar A, LLC",LaFayette Solar Farm,AL,Chambers,AL_Chambers,32.87630000000,-85.38820000000,OP,Solar Photovoltaic,79.20000000000,N,N,N,N,N,N,N,Y
59827,"EDF Renewable Asset Holdings, Inc.",Playa Solar,NV,Clark,NV_Clark,36.40800000000,-114.90800000000,OP,Solar Photovoltaic,79.00000000000,N,N,N,N,N,N,N,Y
59671,Cypress Creek Renewables,Innovative Solar 46,NC,Cumberland,NC_Cumberland,34.91820000000,-78.94360000000,OP,Solar Photovoltaic,78.50000000000,N,N,N,N,N,N,Y,Y
60082,"White Oak Solar, LLC","White Oak Solar, LLC",GA,Burke,GA_Burke,33.03680000000,-82.11130000000,OP,Solar Photovoltaic,76.50000000000,N,N,N,N,N,N,Y,Y
59977,RE Astoria 2 LLC,RE Astoria 2,CA,Kern,CA_Kern,34.83660000000,-118.48020000000,OP,Solar Photovoltaic,75.00000000000,N,N,N,N,N,N,Y,Y
60058,"River Bend Solar, LLC","River Bend Solar, LLC",AL,Lauderdale,AL_Lauderdale,34.83150000000,-87.84220000000,OP,Solar Photovoltaic,75.00000000000,N,N,N,N,N,N,Y,Y
59993,Florida Power & Light Co,Babcock Solar Energy Center,FL,Charlotte,FL_Charlotte,26.86160000000,-81.75100000000,OP,Solar Photovoltaic,74.50000000000,N,N,N,N,N,N,Y,Y
60014,Florida Power & Light Co,Manatee Solar Energy Center,FL,Manatee,FL_Manatee,27.60750000000,-82.35530000000,OP,Solar Photovoltaic,74.50000000000,N,N,N,N,N,N,Y,Y
60061,Florida Power & Light Co,Citrus Solar Energy Center,FL,DeSoto,FL_DeSoto,27.32090000000,-81.80690000000,OP,Solar Photovoltaic,74.50000000000,N,N,N,N,N,N,Y,Y
60658,"Moffett Solar 1, LLC",Moffett Solar Project,SC,Jasper,SC_Jasper,32.63520000000,-81.00310000000,OP,Solar Photovoltaic,71.40000000000,N,N,N,N,N,N,N,Y
60539,"Innovative Solar 42, LLC",Innovative Solar 42,NC,Bladen,NC_Bladen,34.84760000000,-78.87740000000,OP,Solar Photovoltaic,71.00000000000,N,N,N,N,N,N,N,Y
60405,Chaves Solar LLC,"Chaves Solar, LLC",NM,Chaves,NM_Chaves,33.45000000000,-104.45600000000,OP,Solar Photovoltaic,70.00000000000,N,N,N,N,N,N,Y,Y
60406,"Roswell Solar, LLC","Roswell Solar, LLC",NM,Chaves,NM_Chaves,33.45290000000,-104.46110000000,OP,Solar Photovoltaic,70.00000000000,N,N,N,N,N,N,Y,Y
57295,NRG Solar Alpine,Alpine Solar,CA,Los Angeles,CA_Los Angeles,34.78920000000,-118.50470000000,OP,Solar Photovoltaic,66.00000000000,N,N,N,Y,Y,Y,Y,Y
58848,Duke Energy Progress - (NC),Warsaw Farm,NC,Duplin,NC_Duplin,35.00560000000,-78.12580000000,OP,Solar Photovoltaic,65.00000000000,N,N,N,N,N,N,Y,Y
60380,Cypress Creek Renewables,"Shoe Creek Solar, LLC",NC,Scotland,NC_Scotland,34.84490000000,-79.38470000000,OP,Solar Photovoltaic,65.00000000000,N,N,N,N,N,N,N,Y
58713,Southern Power Co,North Star Solar,CA,Fresno,CA_Fresno,36.73000000000,-120.41000000000,OP,Solar Photovoltaic,62.50000000000,N,N,N,N,N,Y,Y,Y
59875,Marshall Solar Energy Project,Marshall Solar Energy Project,MN,Lyon,MN_Lyon,44.47530000000,-95.66900000000,OP,Solar Photovoltaic,62.30000000000,N,N,N,N,N,N,N,Y
59589,Southern Power Co,Rutherford Farm,NC,Rutherford,NC_Rutherford,35.25780000000,-81.83060000000,OP,Solar Photovoltaic,61.00000000000,N,N,N,N,N,N,Y,Y
57650,"Regulus Solar, LLC",Regulus Solar Project,CA,Kern,CA_Kern,35.30000000000,-118.85190000000,OP,Solar Photovoltaic,60.00000000000,N,N,N,N,Y,Y,Y,Y
59523,"Five Points Solar Park, LLC",Five Points Solar Park,CA,Fresno,CA_Fresno,36.38690000000,-120.23670000000,OP,Solar Photovoltaic,60.00000000000,N,N,N,N,N,N,Y,Y
60383,"Duke Energy Carolinas, LLC",Monroe Solar Facility,NC,Union,NC_Union,34.92990000000,-80.62560000000,OP,Solar Photovoltaic,60.00000000000,N,N,N,N,N,N,N,Y
60389,"RE Barren Ridge 1, LLC",RE Barren Ridge 1,CA,Kern,CA_Kern,35.20470000000,-118.06870000000,OP,Solar Photovoltaic,60.00000000000,N,N,N,N,N,N,Y,Y
60611,Summit Farms LLC,Summit Farms Solar,NC,Currituck,NC_Currituck,36.47650000000,-76.13600000000,OP,Solar Photovoltaic,60.00000000000,N,N,N,N,N,N,Y,Y
59315,"Sustainable Power Group, LLC",Hecate Energy Beacon Solar 1,CA,Kern,CA_Kern,35.26940000000,-118.01440000000,OP,Solar Photovoltaic,56.00000000000,N,N,N,N,N,N,N,Y
59316,"Sustainable Power Group, LLC",Hecate Energy Beacon Solar 3,CA,Kern,CA_Kern,35.25310000000,-118.01470000000,OP,Solar Photovoltaic,56.00000000000,N,N,N,N,N,N,Y,Y
61048,Avangrid Renewables LLC,Gala Solar,OR,Crook,OR_Crook,44.18430000000,-120.91800000000,OP,Solar Photovoltaic,56.00000000000,N,N,N,N,N,N,N,Y
60590,"Golden Fields Solar I, LLC","Golden Fields Solar I, LLC",CA,Kern,CA_Kern,34.83900000000,-118.38680000000,OP,Solar Photovoltaic,54.00000000000,N,N,N,N,N,N,Y,Y
60591,"Solar Star California, XLI, LLC","Solar Star California, XLI, LLC",CA,Kern,CA_Kern,34.83900000000,-118.38680000000,OP,Solar Photovoltaic,54.00000000000,N,N,N,N,N,N,Y,Y
60554,"SR South Loving, LLC",Hazlehurst II,GA,Jeff Davis,GA_Jeff Davis,31.81940000000,-82.60220000000,OP,Solar Photovoltaic,52.50000000000,N,N,N,N,N,N,Y,Y
59010,Southern Power Co,Macho Springs,NM,Luna,NM_Luna,32.57000000000,-107.48000000000,OP,Solar Photovoltaic,52.20000000000,N,N,N,N,Y,Y,Y,Y
57442,Enbridge,Silver State Solar Power North,NV,Clark,NV_Clark,35.79310000000,-115.35030000000,OP,Solar Photovoltaic,52.00000000000,N,Y,Y,Y,Y,Y,Y,Y
60008,"Solar Star Colorado III, LLC",Hooper Solar,CO,Alamosa,CO_Alamosa,37.69190000000,-105.99080000000,OP,Solar Photovoltaic,52.00000000000,N,N,N,N,N,Y,Y,Y
60303,"MS Solar 3, LLC",Sumrall II Solar Farm,MS,Lamar,MS_Lamar,31.39710000000,-89.48590000000,OP,Solar Photovoltaic,52.00000000000,N,N,N,N,N,N,N,Y
60306,"MS Solar 2, LLC",Sumrall I Solar Farm,MS,Lamar,MS_Lamar,31.40350000000,-89.49760000000,OP,Solar Photovoltaic,52.00000000000,N,N,N,N,N,N,N,Y
58833,Red Horse 2,Red Horse 2,AZ,Cochise,AZ_Cochise,32.28610000000,-110.08810000000,OP,Solar Photovoltaic,51.00000000000,N,N,N,N,N,Y,Y,Y
60063,"Live Oak Solar, LLC","Live Oak Solar, LLC",GA,Candler,GA_Candler,32.42380000000,-82.10280000000,OP,Solar Photovoltaic,51.00000000000,N,N,N,N,N,N,Y,Y
60149,"Innovative Solar 43, LLC","Innovative Solar 43, LLC",NC,Bladen,NC_Bladen,34.53000000000,-78.30480000000,OP,Solar Photovoltaic,50.80000000000,N,N,N,N,N,N,Y,Y
59945,Dominion Renewable Energy,"Granite Mountain Solar West, LLC",UT,Iron,UT_Iron,37.79890000000,-113.32200000000,OP,Solar Photovoltaic,50.40000000000,N,N,N,N,N,N,Y,Y
58003,Consolidated Edison Development Inc.,Alpaugh 50,CA,Tulare,CA_Tulare,35.89830000000,-119.43530000000,OP,Solar Photovoltaic,50.00000000000,N,Y,Y,Y,Y,Y,Y,Y
59317,"Sustainable Power Group, LLC",Hecate Energy Beacon Solar 4,CA,Kern,CA_Kern,35.25360000000,-118.02690000000,OP,Solar Photovoltaic,50.00000000000,N,N,N,N,N,N,Y,Y
59691,Gulf Coast Solar Center III (CA),Gulf Coast Solar Center III,FL,Escambia,FL_Escambia,30.47040000000,-87.33520000000,OP,Solar Photovoltaic,50.00000000000,N,N,N,N,N,N,N,Y
59702,Dominion Renewable Energy,"Pavant Solar, LLC",UT,Millard,UT_Millard,38.96050000000,-112.36330000000,OP,Solar Photovoltaic,50.00000000000,N,N,N,N,N,Y,Y,Y
60186,"Sustainable Power Group, LLC",Antelope DSR 1,CA,Los Angeles,CA_Los Angeles,34.65560000000,-118.28070000000,OP,Solar Photovoltaic,50.00000000000,N,N,N,N,N,N,Y,Y
60413,"Apple, Inc",Bonnybrooke PV,AZ,Pinal,AZ_Pinal,33.05300000000,-111.34000000000,OP,Solar Photovoltaic,50.00000000000,N,N,N,N,N,N,Y,Y
60449,Pavant Solar II LLC,Pavant Solar II LLC,UT,Millard,UT_Millard,39.16250000000,-112.34300000000,OP,Solar Photovoltaic,50.00000000000,N,N,N,N,N,N,Y,Y
60552,"Hattiesburg Farm, LLC",Hattiesburg Solar Farm,MS,Forrest,MS_Forrest,31.27580000000,-89.30120000000,OP,Solar Photovoltaic,50.00000000000,N,N,N,N,N,N,N,Y
60682,"BHE Renewables, LLC",Pearl Solar,TX,Pecos,TX_Pecos,30.98780000000,-102.26830000000,OP,Solar Photovoltaic,50.00000000000,N,N,N,N,N,N,N,Y
60885,AEP Renewables,"Boulder Solar II, LLC",NV,Clark,NV_Clark,35.85000000000,-114.94400000000,OP,Solar Photovoltaic,50.00000000000,N,N,N,N,N,N,N,Y
60989,"SolaireHolman 1, LLC",SolaireHolman Solar Project,TX,Brewster,TX_Brewster,30.45510000000,-103.47470000000,OP,Solar Photovoltaic,50.00000000000,N,N,N,N,N,N,N,Y
61084,Algonquin Power Co,Luning Energy,NV,Mineral,NV_Mineral,38.54690000000,-118.19160000000,OP,Solar Photovoltaic,50.00000000000,N,N,N,N,N,N,N,Y
61512,Cypress Creek Renewables,"Bullock Solar, LLC",NC,Vance,NC_Vance,36.47540000000,-78.31510000000,OP,Solar Photovoltaic,50.00000000000,N,N,N,N,N,N,N,Y
61561,Cypress Creek Renewables,Bladen Solar,NC,Bladen,NC_Bladen,34.82350000000,-78.62350000000,OP,Solar Photovoltaic,50.00000000000,N,N,N,N,N,N,N,Y
59778,"Sustainable Power Group, LLC",Eden Solar LLC,NC,Richmond,NC_Richmond,35.14850000000,-79.63640000000,OP,Solar Photovoltaic,47.70000000000,N,N,N,N,N,Y,Y,Y
58983,Dominion Renewable Energy,RE Camelot LLC,CA,Kern,CA_Kern,35.02670000000,-118.18560000000,OP,Solar Photovoltaic,45.00000000000,N,N,N,N,Y,Y,Y,Y
59309,"CD Global Solar Holdings, LLC",Beacon Solar Plant Site 2,CA,Kern,CA_Kern,35.26580000000,-117.99920000000,OP,Solar Photovoltaic,45.00000000000,N,N,N,N,N,N,N,Y
59634,"Sustainable Power Group, LLC",Sandstone Solar,AZ,Pinal,AZ_Pinal,33.03560000000,-111.43030000000,OP,Solar Photovoltaic,45.00000000000,N,N,N,N,N,Y,Y,Y
58537,OCI Solar Power,OCI Alamo Solar I,TX,Bexar,TX_Bexar,29.27170000000,-98.44470000000,OP,Solar Photovoltaic,40.70000000000,N,N,N,Y,Y,Y,Y,Y
59164,Duke Energy Progress - (NC),Elm City Solar Facility,NC,Wilson,NC_Wilson,35.78110000000,-77.84690000000,OP,Solar Photovoltaic,40.00000000000,N,N,N,N,N,N,Y,Y
59690,Gulf Coast Solar Center II (CA),Gulf Coast Solar Center II,FL,Santa Rosa,FL_Santa Rosa,30.43080000000,-86.89520000000,OP,Solar Photovoltaic,40.00000000000,N,N,N,N,N,N,N,Y
59964,"Sustainable Power Group, LLC",Elevation Solar C,CA,Los Angeles,CA_Los Angeles,34.73030000000,-118.30430000000,OP,Solar Photovoltaic,40.00000000000,N,N,N,N,N,N,Y,Y
60043,"Cuyama Solar, LLC","Cuyama Solar, LLC",CA,Santa Barbara,CA_Santa Barbara,34.90100000000,-119.59600000000,OP,Solar Photovoltaic,40.00000000000,N,N,N,N,N,N,N,Y
60445,Cypress Creek Renewables,ID Solar,ID,Ada,ID_Ada,43.44400000000,-116.33300000000,OP,Solar Photovoltaic,40.00000000000,N,N,N,N,N,N,Y,Y
60467,Arizona Public Service Co,Red Rock,AZ,Maricopa,AZ_Maricopa,32.55100000000,-111.28920000000,OP,Solar Photovoltaic,40.00000000000,N,N,N,N,N,N,N,Y
58717,Consolidated Edison Development Inc.,"OCI Alamo 4, LLC",TX,Kinney,TX_Kinney,29.32890000000,-100.38390000000,OP,Solar Photovoltaic,39.60000000000,N,N,N,N,Y,Y,Y,Y
59308,"CD Global Solar Holdings, LLC",Beacon Solar Plant Site 5,CA,Kern,CA_Kern,35.24890000000,-118.03440000000,OP,Solar Photovoltaic,36.00000000000,N,N,N,N,N,N,N,Y
57317,Avangrid Renewables LLC,San Luis Valley Solar Ranch,CO,Alamosa,CO_Alamosa,37.69450000000,-105.92760000000,OP,Solar Photovoltaic,35.00000000000,N,Y,Y,Y,Y,Y,Y,Y
57997,Arizona Public Service Co,Foothills Solar Plant,AZ,Yuma,AZ_Yuma,32.64860000000,-114.42870000000,OP,Solar Photovoltaic,35.00000000000,N,N,N,Y,Y,Y,Y,Y
60540,"Innovative Solar 31, LLC",Innovative Solar 31,NC,Bladen,NC_Bladen,34.53940000000,-78.75540000000,OP,Solar Photovoltaic,35.00000000000,N,N,N,N,N,N,N,Y
59666,"Innovative Solar 47, LLC",Innovative Solar 47,NC,Robeson,NC_Robeson,34.80190000000,-79.33240000000,OP,Solar Photovoltaic,33.80000000000,N,N,N,N,N,N,N,Y
58711,Southern Power Co,Lost Hills/Blackwell,CA,Kern,CA_Kern,35.62000000000,-119.85000000000,OP,Solar Photovoltaic,32.00000000000,N,N,N,N,N,Y,Y,Y
59020,Arizona Public Service Co,Gila Bend,AZ,Maricopa,AZ_Maricopa,32.94080000000,-112.88140000000,OP,Solar Photovoltaic,32.00000000000,N,N,N,N,Y,Y,Y,Y
57589,Long Island Solar Farm LLC,Long Island Solar Farm LLC,NY,Suffolk,NY_Suffolk,40.86110000000,-72.84780000000,OP,Solar Photovoltaic,31.50000000000,N,Y,Y,Y,Y,Y,Y,Y
58710,First Solar Asset Management,Barilla Solar,TX,Pecos,TX_Pecos,30.96000000000,-103.35000000000,OP,Solar Photovoltaic,30.20000000000,N,N,N,N,N,Y,Y,Y
57368,Alamosa Operating Services LLC,Cogentrix of Alamosa,CO,Alamosa,CO_Alamosa,37.59860000000,-105.95580000000,OP,Solar Photovoltaic,30.00000000000,N,Y,Y,Y,Y,Y,Y,Y
57699,FRV AE Solar LLC,Webberville Solar Project,TX,Travis,TX_Travis,30.23850000000,-97.50880000000,OP,Solar Photovoltaic,30.00000000000,N,Y,Y,Y,Y,Y,Y,Y
58490,Southern Power Co,Spectrum Solar PV Power Project,NV,Clark,NV_Clark,36.23000000000,-114.87000000000,OP,Solar Photovoltaic,30.00000000000,N,N,N,Y,Y,Y,Y,Y
58628,Simon Solar Farm LLC,Simon Solar Farm LLC,GA,Walton,GA_Walton,33.67810000000,-83.67580000000,OP,Solar Photovoltaic,30.00000000000,N,N,N,Y,Y,Y,Y,Y
59689,Gulf Coast Solar Center I (CA),Gulf Coast Solar Center I,FL,Okaloosa,FL_Okaloosa,30.51540000000,-86.51840000000,OP,Solar Photovoltaic,30.00000000000,N,N,N,N,N,N,N,Y
59723,Seville Solar Two LLC,Seville 2,CA,Imperial,CA_Imperial,33.11010000000,-116.00590000000,OP,Solar Photovoltaic,30.00000000000,N,N,N,N,N,Y,Y,Y
59862,Georgia Power Co,Fort Benning Solar Facility,GA,Chattahoochee,GA_Chattahoochee,32.35240000000,-84.96880000000,OP,Solar Photovoltaic,30.00000000000,N,N,N,N,N,Y,Y,Y
59863,Georgia Power Co,Fort Gordon Solar Facility,GA,Richmond,GA_Richmond,33.38660000000,-82.14010000000,OP,Solar Photovoltaic,30.00000000000,N,N,N,N,N,N,Y,Y
59864,Georgia Power Co,King's Bay Solar Facility,GA,Camden,GA_Camden,30.83490000000,-81.56360000000,OP,Solar Photovoltaic,30.00000000000,N,N,N,N,N,N,Y,Y
59865,Georgia Power Co,Fort Stewart Solar Facility,GA,Liberty,GA_Liberty,31.90470000000,-81.59540000000,OP,Solar Photovoltaic,30.00000000000,N,N,N,N,N,N,Y,Y
59894,Southern Power Co,Pawpaw Solar Plant,GA,Taylor,GA_Taylor,32.57290000000,-84.25680000000,OP,Solar Photovoltaic,30.00000000000,N,N,N,N,N,N,Y,Y
60237,Dominion Renewable Energy,Midway Solar Farm II,CA,Imperial,CA_Imperial,33.16210000000,-115.53170000000,OP,Solar Photovoltaic,30.00000000000,N,N,N,N,N,N,N,Y
60285,Red Horse III,Red Horse III,AZ,Cochise,AZ_Cochise,32.13600000000,-110.05130000000,OP,Solar Photovoltaic,30.00000000000,N,N,N,N,N,N,Y,Y
60304,"San Isabel Solar, LLC","San Isabel Solar, LLC",CO,Las Animas,CO_Las Animas,37.37200000000,-104.84300000000,OP,Solar Photovoltaic,30.00000000000,N,N,N,N,N,N,Y,Y
60351,Bison Solar LLC,Bison Solar LLC,CO,Larimer,CO_Larimer,40.86380000000,-105.01110000000,OP,Solar Photovoltaic,30.00000000000,N,N,N,N,N,N,Y,Y
59168,Avalon Solar,Avalon Solar,AZ,Pima,AZ_Pima,32.00140000000,-110.96060000000,OP,Solar Photovoltaic,29.00000000000,N,N,N,N,Y,Y,Y,Y
60346,DTE Electric Company,Demille Solar Farm,MI,Lapeer,MI_Lapeer,43.04000000000,-83.33320000000,OP,Solar Photovoltaic,28.40000000000,N,N,N,N,N,N,N,Y
